unit_key,faction_key,army_corps_name,unit_name,is_tow_variant,encoded_staff_rank,command_stars,command_star_icon_path,command_star_strip_path,command_star_layout,base_mp_cost,unit_cap,recommended_placement,placement_basis,permission_table,permission_source_line,land_unit_table,land_unit_source_lines,rating_table,rating_source_lines,localisation_source,original_pack,original_internal_icon_path,original_extracted_path,copied_icon_path,original_sha256,existing_asset_sha256,matches_existing_asset,copy_status
ntw3_gen_staff_192_1_0219_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Aleksandr Tormassov,true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,60,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9283,db/units_tables/ntw3_land_units,11551;11552,db/mp_general_command_ratings_tables/mp_general_command_ratings,3478;3479,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_gen_staff_192_1_0219_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_gen_staff_192_1_0219_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_gen_staff_192_1_0219_icon.tga,d94f649c9f34ed05adfe0db3fe3f2c8390c1257d269c890c6f334f1b47d707e9,d94f649c9f34ed05adfe0db3fe3f2c8390c1257d269c890c6f334f1b47d707e9,true,copied_from_original_cards94
ntw3_gen_staff_190_3_0216_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Dmitri Dokhtourov,true,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,281,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9277,db/units_tables/ntw3_land_units,11539;11540,db/mp_general_command_ratings_tables/mp_general_command_ratings,3466;3467,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_gen_staff_190_3_0216_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_gen_staff_190_3_0216_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_gen_staff_190_3_0216_icon.tga,d287f827290c275525abafdb82ea8897fce52a63fb90fec68ba228e9bf40ab68,d287f827290c275525abafdb82ea8897fce52a63fb90fec68ba228e9bf40ab68,true,copied_from_original_cards94
ntw3_gen_staff_262_1_0583_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Fabian Steinheil,true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,60,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9371,db/units_tables/ntw3_land_units,11651;11652,db/mp_general_command_ratings_tables/mp_general_command_ratings,3561;3562,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_gen_staff_262_1_0583_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_gen_staff_262_1_0583_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_gen_staff_262_1_0583_icon.tga,78a29e87123541f1064c6eb0d296eec185cd12d68b415e0a66e5fa35dc6c6fe1,78a29e87123541f1064c6eb0d296eec185cd12d68b415e0a66e5fa35dc6c6fe1,true,copied_from_original_cards94
ntw3_gen_staff_184_2_0209_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Karl Baggovout,true,2,2,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_2.png,vertical_left,159,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9263,db/units_tables/ntw3_land_units,11511;11512,db/mp_general_command_ratings_tables/mp_general_command_ratings,3438;3439,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_gen_staff_184_2_0209_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_gen_staff_184_2_0209_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_gen_staff_184_2_0209_icon.tga,a0d1d47457a9388c47872b8c72581548f6458c17083fdaf0573fbfaba3a836af,a0d1d47457a9388c47872b8c72581548f6458c17083fdaf0573fbfaba3a836af,true,copied_from_original_cards94
ntw3_gen_staff_188_1_0214_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Konstantin Pavlovitch Romanov,true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,60,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9273,db/units_tables/ntw3_land_units,11530,db/mp_general_command_ratings_tables/mp_general_command_ratings,3457,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_1807_gen_staff_188_1_0214_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_1807_gen_staff_188_1_0214_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_1807_gen_staff_188_1_0214_icon.tga,a62c6ce60a8777a4ee1ea61b0d056170d7d1b50b356db1e34d9f818825343483,a62c6ce60a8777a4ee1ea61b0d056170d7d1b50b356db1e34d9f818825343483,true,copied_from_original_cards94
ntw3_gen_staff_262_0_0617_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Magnus Gustav von Essen,true,0,,,,,1,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9369,db/units_tables/ntw3_land_units,11647;11648,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_1799_gen_staff_262_0_0617_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_1799_gen_staff_262_0_0617_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_1799_gen_staff_262_0_0617_icon.tga,426b36f28a2d8bc5f956c2afa6595f206c8898b2bc8bb79a36f131b99c22d62b,426b36f28a2d8bc5f956c2afa6595f206c8898b2bc8bb79a36f131b99c22d62b,true,copied_from_original_cards94
ntw3_gen_staff_184_6_0210_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Mikhail Barclay de Tolly,true,6,6,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_6.png,vertical_left,741,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9265,db/units_tables/ntw3_land_units,11515;11516,db/mp_general_command_ratings_tables/mp_general_command_ratings,3442;3443,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_gen_staff_184_6_0210_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_gen_staff_184_6_0210_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_gen_staff_184_6_0210_icon.tga,9c6cc4cd08bdb8730da145a9baafb916430c530982581e3aec861df45bcac1c7,9c6cc4cd08bdb8730da145a9baafb916430c530982581e3aec861df45bcac1c7,true,copied_from_original_cards94
ntw3_gen_staff_190_6_0217_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Mikhail Koutouzov,true,6,6,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_6.png,vertical_left,741,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9279,db/units_tables/ntw3_land_units,11542,db/mp_general_command_ratings_tables/mp_general_command_ratings,3469,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_gen_staff_190_6_0217_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_gen_staff_190_6_0217_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_gen_staff_190_6_0217_icon.tga,eb90b8bc7065ce0087341974000005fa83cab93c5f1a29f4304afbce9540c24b,eb90b8bc7065ce0087341974000005fa83cab93c5f1a29f4304afbce9540c24b,true,copied_from_original_cards94
ntw3_gen_staff_186_5_0624_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Mikhail Miloradovitch,true,5,5,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_5.png,vertical_left,574,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9271,db/units_tables/ntw3_land_units,11526,db/mp_general_command_ratings_tables/mp_general_command_ratings,3453,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_gen_staff_186_5_0624_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_gen_staff_186_5_0624_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_gen_staff_186_5_0624_icon.tga,d61e046731e2e68a2f2beeea924311fcc111b78601fa4ba5d00c057959560e21,d61e046731e2e68a2f2beeea924311fcc111b78601fa4ba5d00c057959560e21,true,copied_from_original_cards94
ntw3_gen_staff_185_3_0211_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Nikolai Toutchkov,true,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,281,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9267,db/units_tables/ntw3_land_units,11519;11520,db/mp_general_command_ratings_tables/mp_general_command_ratings,3446;3447,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_gen_staff_185_3_0211_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_gen_staff_185_3_0211_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_gen_staff_185_3_0211_icon.tga,bd5d6153134dbb9a255f741f9882a86aa16e19b6bb791581130f4628ea72a13e,bd5d6153134dbb9a255f741f9882a86aa16e19b6bb791581130f4628ea72a13e,true,copied_from_original_cards94
ntw3_gen_staff_263_0_0582_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Pavel Tchitchagov,true,0,,,,,1,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9373,db/units_tables/ntw3_land_units,11655;11656,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_gen_staff_263_0_0582_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_gen_staff_263_0_0582_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_gen_staff_263_0_0582_icon.tga,0d90ca66e0cb4b858e77dcbb48bae562bcd2a294578a2a6884d8d75e57bec9d2,0d90ca66e0cb4b858e77dcbb48bae562bcd2a294578a2a6884d8d75e57bec9d2,true,copied_from_original_cards94
ntw3_gen_staff_183_5_0208_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Pyotr Bagration,true,5,5,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_5.png,vertical_left,574,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9261,db/units_tables/ntw3_land_units,11506,db/mp_general_command_ratings_tables/mp_general_command_ratings,3433,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_gen_staff_183_5_0208_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_gen_staff_183_5_0208_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_gen_staff_183_5_0208_icon.tga,fb2802c5c6ecc909d639b77fd6534d8b727a8448b314e63d8ce66eac270b9ea4,fb2802c5c6ecc909d639b77fd6534d8b727a8448b314e63d8ce66eac270b9ea4,true,copied_from_original_cards94
ntw3_gen_staff_249_5_0561_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Pyotr Wittgenstein,true,5,5,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_5.png,vertical_left,574,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9347,db/units_tables/ntw3_land_units,11623;11624,db/mp_general_command_ratings_tables/mp_general_command_ratings,3537;3538,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_gen_staff_249_5_0561_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_gen_staff_249_5_0561_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_gen_staff_249_5_0561_icon.tga,392c99154d18070242f5f768a58e8988e7ff1032502647d8987bab2bf803786c,392c99154d18070242f5f768a58e8988e7ff1032502647d8987bab2bf803786c,true,copied_from_original_cards94
ntw3_gen_staff_191_4_0218_tow_014,ntw3_tow_b11_x8_014,[1812] 8. Russkiy narod,Denis Davidov [C5],true,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,526,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9281,db/units_tables/ntw3_land_units,11546,db/mp_general_command_ratings_tables/mp_general_command_ratings,3473,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_gen_staff_191_4_0218_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_gen_staff_191_4_0218_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_gen_staff_191_4_0218_icon.tga,13c8c1ef388424fd676823ecc5c1652d3341b2790c5d9acc357114e77def4f50,13c8c1ef388424fd676823ecc5c1652d3341b2790c5d9acc357114e77def4f50,true,copied_from_original_cards94
ntw3_gen_staff_189_4_0215_tow_014,ntw3_tow_b11_x8_014,[1812] 8. Russkiy narod,Matvei Platov [C5],true,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,526,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9275,db/units_tables/ntw3_land_units,11535;11536,db/mp_general_command_ratings_tables/mp_general_command_ratings,3462;3463,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_narod_gen_staff_189_4_0215_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_narod_gen_staff_189_4_0215_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_narod_gen_staff_189_4_0215_icon.tga,6ee50faddef6a00b5506bd6d55af41f43d7c80e9a50bd86eedbd59908c78c2ba,6ee50faddef6a00b5506bd6d55af41f43d7c80e9a50bd86eedbd59908c78c2ba,true,copied_from_original_cards94
ntw3_gen_staff_065_4_0099_tow_011,ntw3_tow_b12_x8_011,[1815] 7. Preußen (Flandern),August von Gneisenau,true,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,601,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8996,db/units_tables/ntw3_land_units,11205,db/mp_general_command_ratings_tables/mp_general_command_ratings,3154,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/prussia_gen_staff_065_4_0099_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/prussia_gen_staff_065_4_0099_icon.tga,assets/staff_general_icons_by_corps/TOW/prussia_gen_staff_065_4_0099_icon.tga,cf543f59653f3e16cf81b52b71ba29f31ae8081f601a6fbdb6b1001cdde34123,cf543f59653f3e16cf81b52b71ba29f31ae8081f601a6fbdb6b1001cdde34123,true,copied_from_original_cards94
ntw3_gen_staff_065_2_0100_tow_011,ntw3_tow_b12_x8_011,[1815] 7. Preußen (Flandern),Friedrich von Bülow 'Graf von Dennewitz',true,2,2,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_2.png,vertical_left,228,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8992,db/units_tables/ntw3_land_units,11201,db/mp_general_command_ratings_tables/mp_general_command_ratings,3150,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/prussia_gen_staff_065_2_0100_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/prussia_gen_staff_065_2_0100_icon.tga,assets/staff_general_icons_by_corps/TOW/prussia_gen_staff_065_2_0100_icon.tga,e0663de2f3100bd3d06207e1d49b18cc6fec1f36cf4203e59108a59b5811d225,e0663de2f3100bd3d06207e1d49b18cc6fec1f36cf4203e59108a59b5811d225,true,copied_from_original_cards94
ntw3_gen_staff_065_3_0101_tow_011,ntw3_tow_b12_x8_011,[1815] 7. Preußen (Flandern),Gebhard von Blücher,true,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,401,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8994,db/units_tables/ntw3_land_units,11203,db/mp_general_command_ratings_tables/mp_general_command_ratings,3152,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/prussia_gen_staff_065_3_0101_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/prussia_gen_staff_065_3_0101_icon.tga,assets/staff_general_icons_by_corps/TOW/prussia_gen_staff_065_3_0101_icon.tga,81b361c3653943adcf90cdeacbcdcae9d16e147e9853e2d3288aef5e76f573c5,81b361c3653943adcf90cdeacbcdcae9d16e147e9853e2d3288aef5e76f573c5,true,copied_from_original_cards94
ntw3_gen_staff_063_1_0097_tow_011,ntw3_tow_b12_x8_011,[1815] 7. Preußen (Flandern),Georg von Pirch,true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,87,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8988,db/units_tables/ntw3_land_units,11197,db/mp_general_command_ratings_tables/mp_general_command_ratings,3146,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/prussia_gen_staff_063_1_0097_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/prussia_gen_staff_063_1_0097_icon.tga,assets/staff_general_icons_by_corps/TOW/prussia_gen_staff_063_1_0097_icon.tga,cab101e16b638c21feaeed733ac4f9a67a94b689cf1b5b47b761a24c90a06f0b,cab101e16b638c21feaeed733ac4f9a67a94b689cf1b5b47b761a24c90a06f0b,true,copied_from_original_cards94
ntw3_gen_staff_062_2_0096_tow_011,ntw3_tow_b12_x8_011,[1815] 7. Preußen (Flandern),Hans Ernst von Zieten,true,2,2,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_2.png,vertical_left,228,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8986,db/units_tables/ntw3_land_units,11195,db/mp_general_command_ratings_tables/mp_general_command_ratings,3144,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/prussia_gen_staff_062_2_0096_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/prussia_gen_staff_062_2_0096_icon.tga,assets/staff_general_icons_by_corps/TOW/prussia_gen_staff_062_2_0096_icon.tga,9c9c7bc6edd66d362f53b3f35abf7351d020d15b729a44f867ade2f248558a59,9c9c7bc6edd66d362f53b3f35abf7351d020d15b729a44f867ade2f248558a59,true,copied_from_original_cards94
