side,theatre_order,theatre_name,theatre_basis,faction_key,canonical_source_faction_key,corps_order,army_corps_name,display_year,display_rating,theatre_display_order,source_flag_directory,available_source_flag_files,selection_flag_source_file,selection_flag_derivation,selection_flag_donor_source_faction_key,flag_tga_path,flag_png_path,post_selection_flag_source_file,post_selection_flag_tga_path,post_selection_flag_png_path
shared,900,Theatres of War,screenshot,ntw3_tow_b07_x8_018,ntw3_tow_b07_s8_018,10018,[1808] 7. Sverige (Finska),1808,7,23,data/ui/flags/f_07b_tow018,hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b07_x8_018/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b07_x8_018/flag.png,,,
shared,900,Theatres of War,screenshot,ntw3_tow_b09_x8_020,ntw3_tow_b09_e8_020,10020,"[1809] 10. UK, España, Portugal",1809,10,24,data/ui/flags/f_09b_tow020,flag_132.tga|hud_left.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b09_x8_020/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b09_x8_020/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b09_x8_020/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b09_x8_020/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_a09_x8_021,ntw3_tow_a09_f8_021,10021,[1809] 10. France (Espagne),1809,10,25,data/ui/flags/f_09a_tow021,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a09_x8_021/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a09_x8_021/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a09_x8_021/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a09_x8_021/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_b08_x8_044,ntw3_tow_b08_a8_044,10044,[1809] 10. Österreich,1809,10,26,data/ui/flags/f_08b_tow044,hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|large.dds|large.tga,id_flag_cavalry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b08_x8_044/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b08_x8_044/flag.png,,,
shared,900,Theatres of War,screenshot,ntw3_tow_a08_x8_047,ntw3_tow_a08_f8_047,10047,[1809] 10. France (Autriche),1809,10,27,data/ui/flags/f_08a_tow047,flag_132.tga|hud_left.tga|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a08_x8_047/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a08_x8_047/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a08_x8_047/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a08_x8_047/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_b09_x8_019,ntw3_tow_b09_e8_019,10019,[1809] 9. España,1809,9,28,data/ui/flags/f_09b_tow019,hud_left.tga|large.dds|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b09_x8_019/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b09_x8_019/flag.png,,,
shared,900,Theatres of War,screenshot,ntw3_tow_b08_x8_046,ntw3_tow_b08_a8_046,10046,[1809] 8. Österreich (Tyrol),1809,8,29,data/ui/flags/f_08b_tow046,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_infantry.tga|large.dds|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b08_x8_046/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b08_x8_046/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b08_x8_046/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b08_x8_046/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_c08_x8_048,ntw3_tow_c08_x8_048,10048,"[1809] 7. Polska, sojusznicy",1809,7,30,data/ui/flags/f_08a_tow048,flag_132.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_c08_x8_048/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_c08_x8_048/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_c08_x8_048/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_c08_x8_048/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_b08_x8_045,ntw3_tow_b08_u8_045,10045,[1809] 6. UK (Walcheren),1809,6,31,data/ui/flags/f_08b_tow045,hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b08_x8_045/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b08_x8_045/flag.png,,,
shared,900,Theatres of War,screenshot,ntw3_tow_b13_x8_049,ntw3_tow_b13_eu8_049,10049,"[1811] 9. UK, Portugal",1811,9,32,data/ui/flags/f_13b_tow049,flag_132.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b13_x8_049/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b13_x8_049/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b13_x8_049/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b13_x8_049/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_a13_x8_022,ntw3_tow_a13_f8_022,10022,[1811] 8. France (Espagne),1811,8,33,data/ui/flags/f_13a_tow022,hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a13_x8_022/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a13_x8_022/flag.png,,,
shared,900,Theatres of War,screenshot,ntw3_tow_b13_x8_050,ntw3_tow_b13_e8_050,10050,[1811] 7. España,1811,7,34,data/ui/flags/f_13b_tow050,flag_132.tga|hud_left.tga|id_flag_infantry.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b13_x8_050/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b13_x8_050/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b13_x8_050/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b13_x8_050/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_a11_x8_028,ntw3_tow_a11_f8_028,10028,[1812] 11. France (Russie-Centre),1812,11,35,data/ui/flags/f_11a_tow028,hud_left.tga|hud_right.tga|id_flag_cavalry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a11_x8_028/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a11_x8_028/flag.png,,,
shared,900,Theatres of War,screenshot,ntw3_tow_b11_x8_013,ntw3_tow_b11_r8_013,10013,[1812] 10. Rossiya,1812,10,36,data/ui/flags/f_11b_tow013,flag_132.tga|id_flag_infantry.tga|large.dds|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b11_x8_013/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b11_x8_013/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b11_x8_013/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b11_x8_013/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_b11_x8_014,ntw3_tow_b11_mr8_014,10014,[1812] 8. Russkiy narod,1812,8,37,data/ui/flags/f_11b_tow014,flag_132.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|portrait_flags.tga|small.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b11_x8_014/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b11_x8_014/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b11_x8_014/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b11_x8_014/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_c10_x8_025,ntw3_tow_c10_m8_025,10025,[1812] 7. United States,1812,7,38,data/ui/flags/f_10a_tow025,hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_c10_x8_025/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_c10_x8_025/flag.png,,,
shared,900,Theatres of War,screenshot,ntw3_tow_b10_x8_026,ntw3_tow_b10_u8_026,10026,[1812] 7. UK (USA),1812,7,39,data/ui/flags/f_10b_tow026,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b10_x8_026/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b10_x8_026/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b10_x8_026/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b10_x8_026/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_a11_x8_029,ntw3_tow_a11_x8_029,10029,[1812] 7. France (Russie-Sud),1812,7,40,data/ui/flags/f_11a_tow029,flag_132.tga|hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|large.dds|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a11_x8_029/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a11_x8_029/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a11_x8_029/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a11_x8_029/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_a11_x8_027,ntw3_tow_a11_x8_027,10027,[1812] 6. France (Russie-Nord),1812,6,41,data/ui/flags/f_11a_tow027,hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a11_x8_027/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a11_x8_027/flag.png,,,
shared,900,Theatres of War,screenshot,ntw3_tow_b17_x8_057,ntw3_tow_b17_r8_057,10057,[1814] 9. Rossiya (Frantsiya),1814,9,42,data/ui/flags/f_17b_tow057,flag_132.tga|hud_right.tga|id_flag_cavalry.tga|id_flag_infantry.tga|id_flag_naval.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b17_x8_057/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b17_x8_057/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b17_x8_057/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b17_x8_057/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_a17_x8_054,ntw3_tow_a17_f8_054,10054,[1814] 8. France,1814,8,43,data/ui/flags/f_17a_tow054,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a17_x8_054/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a17_x8_054/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a17_x8_054/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a17_x8_054/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_b17_x8_055,ntw3_tow_b17_a8_055,10055,[1814] 8. Österreich (Frankreich),1814,8,44,data/ui/flags/f_17b_tow055,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b17_x8_055/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b17_x8_055/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b17_x8_055/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b17_x8_055/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_b17_x8_056,ntw3_tow_b17_p8_056,10056,[1814] 8. Preußen (Frankreich),1814,8,45,data/ui/flags/f_17b_tow056,hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|large.dds|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b17_x8_056/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b17_x8_056/flag.png,,,
shared,900,Theatres of War,screenshot,ntw3_tow_a12_x8_003,ntw3_tow_a12_f8_003,10003,[1815] 9. France (Flandres),1815,9,46,data/ui/flags/f_12a_tow003,hud_left.tga|hud_right.tga|large.dds|large.tga|portrait_flags.tga|small.tga,large.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a12_x8_003/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_a12_x8_003/flag.png,,,
shared,900,Theatres of War,screenshot,ntw3_tow_b12_x8_012,ntw3_tow_b12_u8_012,10012,"[1815] 9. UK, Nederlanden",1815,9,47,data/ui/flags/f_12b_tow012,flag_132.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|large.dds|large.tga|portrait_flags.tga|small.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b12_x8_012/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b12_x8_012/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b12_x8_012/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b12_x8_012/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_b12_x8_011,ntw3_tow_b12_p8_011,10011,[1815] 7. Preußen (Flandern),1815,7,48,data/ui/flags/f_12b_tow011,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|large.dds|large.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b12_x8_011/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b12_x8_011/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b12_x8_011/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b12_x8_011/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_c14_x8_030,ntw3_tow_c14_i8_030,10030,[1815] 6. Napoli,1815,6,49,data/ui/flags/f_14a_tow030,flag_132.tga|hud_left.tga|id_flag_infantry.tga|large.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_c14_x8_030/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_c14_x8_030/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_c14_x8_030/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_c14_x8_030/post_selection_flag.png
shared,900,Theatres of War,screenshot,ntw3_tow_b14_x8_031,ntw3_tow_b14_a8_031,10031,[1815] 6. Österreich (Italien),1815,6,50,data/ui/flags/f_14b_tow031,flag_132.tga|hud_left.tga|hud_right.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b14_x8_031/flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b14_x8_031/flag.png,flag_132.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b14_x8_031/post_selection_flag.tga,assets/army_corps_by_theatre/shared/0900_theatres_of_war/ntw3_tow_b14_x8_031/post_selection_flag.png
custom,1000,Custom Armies,source_faction_table,france,france,203,9. France (1796),,9,1,data/ui/flags/f_cu_france,hud_left.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/custom/1000_custom_armies/france/flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/france/flag.png,,,
custom,1000,Custom Armies,source_faction_table,ntw3_hre,ntw3_hre,208,9. Heiliges Römisches Reich,,9,2,data/ui/flags/f_cu_hre,flag_132.tga|hud_left.tga|id_flag_artillery.tga|id_flag_cavalry.tga|large.dds,id_flag_cavalry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/custom/1000_custom_armies/ntw3_hre/flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/ntw3_hre/flag.png,flag_132.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/ntw3_hre/post_selection_flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/ntw3_hre/post_selection_flag.png
custom,1000,Custom Armies,source_faction_table,britain,britain,214,"8. UK (Spain, 1808)",,8,3,data/ui/flags/f_cu_britain,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/custom/1000_custom_armies/britain/flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/britain/flag.png,flag_132.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/britain/post_selection_flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/britain/post_selection_flag.png
custom,1000,Custom Armies,source_faction_table,piedmont_savoy,piedmont_savoy,229,8. Piemonte-Sardegna (1796),,8,4,data/ui/flags/f_cu_piedmont_savoy,id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|id_flag_naval.tga|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/custom/1000_custom_armies/piedmont_savoy/flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/piedmont_savoy/flag.png,,,
custom,1000,Custom Armies,source_faction_table,denmark,denmark,5,7. Danmark,,7,5,data/ui/flags/f_cu_denmark,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/custom/1000_custom_armies/denmark/flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/denmark/flag.png,flag_132.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/denmark/post_selection_flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/denmark/post_selection_flag.png
custom,1000,Custom Armies,source_faction_table,aaa_lordz,aaa_lordz,1,1. Lordz,,1,6,data/ui/flags/f_cu_aaa_lordz,hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/custom/1000_custom_armies/aaa_lordz/flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/aaa_lordz/flag.png,,,
custom,1000,Custom Armies,source_faction_table,austria,austria,2,Lordz ,,,7,data/ui/flags/f_cu_aaa_lordz,hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/custom/1000_custom_armies/austria/flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/austria/flag.png,,,
custom,1000,Custom Armies,source_faction_table,saxony,saxony,235,0. Placeholder A,,0,8,data/ui/flags/f_cu_saxony,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/custom/1000_custom_armies/saxony/flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/saxony/flag.png,flag_132.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/saxony/post_selection_flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/saxony/post_selection_flag.png
custom,1000,Custom Armies,source_faction_table,hannover,hannover,251,0. Placeholder B,,0,9,data/ui/flags/f_cu_hannover,flag_132.tga|hud_left.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/custom/1000_custom_armies/hannover/flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/hannover/flag.png,flag_132.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/hannover/post_selection_flag.tga,assets/army_corps_by_theatre/custom/1000_custom_armies/hannover/post_selection_flag.png
